Year_Month_Day,MaxLoad,max_temp,min_temp,weekday
2011-10-17,352.71434999999997,24.1,8.1,2
2011-10-18,359.19638,29.8,13.2,3
2011-10-19,439.01698,34.5,18.7,4
2011-10-20,358.09576,25.3,22.1,5
2011-10-21,336.54563,21.9,15.8,6
2011-10-22,336.65734000000003,26.0,16.3,7
2011-10-23,361.95863,31.8,16.7,1
2011-10-24,367.09882,22.5,19.0,2
2011-10-25,368.11336,19.1,9.8,3
2011-10-26,356.56265,20.7,10.7,4
2011-10-27,353.6411,27.6,9.8,5
2011-10-28,337.33114,24.8,18.3,6
2011-10-29,328.63444,19.2,12.1,7
2011-10-30,365.85006,19.5,11.3,1
2011-10-31,364.63528,20.6,9.5,2
2011-11-01,354.86124,21.9,8.1,3
2011-11-02,342.42915000000005,21.2,9.3,4
2011-11-03,341.56713,24.2,13.3,5
2011-11-04,370.96339,32.2,11.5,6
2011-11-05,431.1586,34.8,18.0,7
2011-11-06,351.09662,24.0,17.8,1
2011-11-07,395.80647,33.4,12.9,2
2011-11-08,437.02905,29.5,18.0,3
2011-11-09,338.29169,29.9,20.0,4
2011-11-10,325.98263000000003,21.4,13.2,5
2011-11-11,326.81665999999996,26.3,11.9,6
2011-11-12,359.05906,30.9,12.0,7
2011-11-13,433.88927,32.8,21.4,1
2011-11-14,360.67233,25.1,14.5,2
2011-11-15,377.2062,29.0,14.6,3
2011-11-16,361.10644,27.7,14.3,4
2011-11-17,524.13768,32.9,16.5,5
2011-11-18,587.78545,36.8,21.8,6
2011-11-19,315.23006,23.4,19.2,7
2011-11-20,330.00796,21.5,11.8,1
2011-11-21,328.04285,23.0,11.4,2
2011-11-22,331.09127,21.7,12.7,3
2011-11-23,331.87726000000004,21.9,12.8,4
2011-11-24,329.8336,24.8,11.6,5
2011-11-25,318.7693,18.7,15.3,6
2011-11-26,308.71867,21.6,14.9,7
2011-11-27,347.69533,28.5,12.0,1
2011-11-28,431.1057,33.5,16.0,2
2011-11-29,384.18393,30.2,20.4,3
2011-11-30,320.39584,19.7,13.7,4
2011-12-01,320.01608,22.5,9.5,5
2011-12-02,313.83517,25.1,12.4,6
2011-12-03,308.982,25.7,12.9,7
2011-12-04,330.06394,22.9,11.9,1
2011-12-05,335.34457000000003,28.2,12.2,2
2011-12-06,396.05621,30.2,16.3,3
2011-12-07,490.96474,33.1,17.0,4
2011-12-08,394.08218,31.4,18.1,5
2011-12-09,322.57867,23.0,18.5,6
2011-12-10,326.77266,23.7,18.5,7
2011-12-11,324.58557,22.2,14.6,1
2011-12-12,323.89831,22.1,15.2,2
2011-12-13,327.15462,23.6,14.2,3
2011-12-14,330.16146000000003,26.8,12.9,4
2011-12-15,386.76397,30.8,17.3,5
2011-12-16,459.36327,33.9,20.3,6
2011-12-17,371.49294,25.4,24.7,7
2011-12-18,327.68614,20.7,18.7,1
2011-12-19,326.68449,25.0,16.5,2
2011-12-20,321.40004999999996,24.9,14.4,3
2011-12-21,450.73357,30.9,17.8,4
2011-12-22,486.51979,32.1,15.7,5
2011-12-23,531.77868,33.3,17.5,6
2011-12-24,693.50997,39.0,20.2,7
2011-12-25,392.32604,29.9,22.3,1
2011-12-26,302.73316,24.1,16.7,2
2011-12-27,306.81073,22.8,15.5,3
2011-12-28,356.83875,28.8,14.4,4
2011-12-29,404.01595000000003,31.0,13.3,5
2011-12-30,567.5461899999999,34.5,17.1,6
2011-12-31,680.6627,38.0,19.8,7
2012-01-01,816.9625500000001,41.6,25.1,1
2012-01-02,764.8794300000001,40.6,29.2,2
2012-01-03,704.23225,35.9,25.3,3
2012-01-04,371.80887,26.4,17.5,4
2012-01-05,361.6623,27.9,15.5,5
2012-01-06,462.68052,33.1,15.2,6
2012-01-07,481.46481,33.1,19.1,7
2012-01-08,306.57678999999996,22.2,17.9,1
2012-01-09,311.89153999999996,22.5,14.1,2
2012-01-10,306.98209,22.1,15.7,3
2012-01-11,304.7673,22.8,15.8,4
2012-01-12,316.05764,25.6,14.4,5
2012-01-13,306.44013,26.8,15.6,6
2012-01-14,309.09409999999997,25.3,14.4,7
2012-01-15,377.43621,30.0,14.4,1
2012-01-16,676.59646,37.4,15.1,2
2012-01-17,642.66207,39.2,21.6,3
2012-01-18,478.95885999999996,28.9,20.8,4
2012-01-19,476.12477,32.3,16.0,5
2012-01-20,481.6754,32.0,19.0,6
2012-01-21,501.74940999999995,32.2,16.5,7
2012-01-22,721.29896,36.8,20.8,1
2012-01-23,840.08315,38.0,27.6,2
2012-01-24,801.01649,37.3,24.3,3
2012-01-25,624.25013,35.8,22.4,4
2012-01-26,481.80139,32.0,19.2,5
2012-01-27,652.02144,34.2,19.8,6
2012-01-28,708.4403000000001,35.1,22.9,7
2012-01-29,661.33362,31.3,23.4,1
2012-01-30,342.43298,24.8,19.9,2
2012-01-31,319.23166,22.3,15.1,3
2012-02-01,321.98227,23.9,13.6,4
2012-02-02,352.28186999999997,29.0,15.0,5
2012-02-03,353.60846000000004,27.7,14.3,6
2012-02-04,403.65961,30.4,14.9,7
2012-02-05,330.48709,20.5,14.2,1
2012-02-06,320.15193,22.4,14.0,2
2012-02-07,321.26351,21.7,13.9,3
2012-02-08,322.94961,21.1,13.3,4
2012-02-09,321.48539,22.5,12.6,5
2012-02-10,315.93982,20.2,14.3,6
2012-02-11,306.53387,23.8,15.1,7
2012-02-12,330.14346,24.1,12.0,1
2012-02-13,399.46776,30.1,14.2,2
2012-02-14,517.75719,35.3,17.9,3
2012-02-15,425.03517,28.3,23.6,4
2012-02-16,414.01071,29.2,17.0,5
2012-02-17,430.25146,31.6,15.1,6
2012-02-18,606.58168,35.9,18.8,7
2012-02-19,501.29743,32.7,22.4,1
2012-02-20,429.17763,28.0,18.7,2
2012-02-21,370.5647,27.4,16.0,3
2012-02-22,422.39011,30.0,15.1,4
2012-02-23,563.08613,34.8,15.4,5
2012-02-24,781.57665,39.2,22.2,6
2012-02-25,864.46542,40.3,25.4,7
2012-02-26,591.8888900000001,33.1,28.1,1
2012-02-27,547.2259200000001,32.3,23.0,2
2012-02-28,335.5046,23.5,19.0,3
2012-02-29,356.84356,19.1,18.6,4
2012-03-01,327.14643,24.9,14.8,5
2012-03-02,320.42384999999996,25.3,15.4,6
2012-03-03,323.55204,27.2,15.2,7
2012-03-04,329.89648,23.4,17.4,1
2012-03-05,328.08921999999995,24.6,13.6,2
2012-03-06,330.86846999999995,23.6,15.5,3
2012-03-07,343.54879,27.7,15.0,4
2012-03-08,343.04328999999996,26.9,13.2,5
2012-03-09,335.30171,27.8,12.4,6
2012-03-10,318.40151000000003,24.1,13.6,7
2012-03-11,323.29618,27.3,12.5,1
2012-03-12,376.08637,29.7,13.9,2
2012-03-13,518.18617,35.0,13.8,3
2012-03-14,482.26678999999996,34.8,20.3,4
2012-03-15,345.62066999999996,24.3,18.1,5
2012-03-16,318.93732,22.3,16.3,6
2012-03-17,312.63684,24.3,11.8,7
2012-03-18,348.13459,27.3,15.4,1
2012-03-19,466.83329,31.4,18.3,2
2012-03-20,560.2371999999999,33.7,23.0,3
2012-03-21,329.65278,20.0,14.3,4
2012-03-22,339.19531,19.7,11.3,5
2012-03-23,334.47117,18.7,14.1,6
2012-03-24,316.08853000000005,20.8,13.2,7
2012-03-25,339.42078000000004,23.2,11.8,1
2012-03-26,345.52988,25.1,11.8,2
2012-03-27,348.02569,25.4,15.5,3
2012-03-28,370.28942,28.8,16.3,4
2012-03-29,373.06484,30.4,15.1,5
2012-03-30,389.44663,31.4,15.3,6
2012-03-31,327.97753,22.3,18.4,7
2012-04-01,364.20346,24.2,12.4,1
2012-04-02,431.84031,33.1,14.9,2
2012-04-03,393.54882000000003,25.8,17.3,3
2012-04-04,394.58671999999996,30.1,14.4,4
2012-04-05,448.97108000000003,34.6,14.3,5
2012-04-06,343.16169,24.8,19.1,6
2012-04-07,338.09871000000004,20.1,13.5,7
2012-04-08,337.03467,20.2,11.3,1
2012-04-09,377.31766999999996,19.4,12.4,2
2012-04-10,401.79641,19.5,12.9,3
2012-04-11,392.1027,20.4,8.5,4
2012-04-12,377.08132,24.1,8.2,5
2012-04-13,362.7836,26.2,8.9,6
2012-04-14,352.94771000000003,28.3,11.8,7
2012-04-15,373.37377000000004,29.1,11.7,1
2012-04-16,383.70803,28.1,11.8,2
2012-04-17,388.92998,29.7,12.8,3
2012-04-18,400.22943,31.2,14.9,4
2012-04-19,388.54776,29.6,17.1,5
2012-04-20,377.26828,29.9,15.4,6
2012-04-21,369.99879999999996,22.6,18.7,7
2012-04-22,380.77908,21.3,16.1,1
2012-04-23,452.1953,16.5,11.1,2
2012-04-24,459.62165000000005,17.9,7.6,3
2012-04-25,429.58656,18.1,10.7,4
2012-04-26,433.28695,17.9,9.9,5
2012-04-27,411.5452,19.4,8.6,6
2012-04-28,398.99921,19.7,8.0,7
2012-04-29,425.40618,20.2,8.8,1
2012-04-30,409.11787,24.6,13.6,2
2012-05-01,454.86496999999997,18.1,16.1,3
2012-05-02,497.30445000000003,16.5,9.4,4
2012-05-03,487.56397,17.1,5.9,5
2012-05-04,477.25829,17.7,6.6,6
2012-05-05,478.19721999999996,17.1,7.4,7
2012-05-06,511.9045,18.5,11.5,1
2012-05-07,417.14789,23.2,13.3,2
2012-05-08,393.93359000000004,27.4,11.2,3
2012-05-09,403.10123,21.7,14.6,4
2012-05-10,402.34268,21.4,9.7,5
2012-05-11,440.40981,17.5,10.6,6
2012-05-12,477.37735,17.0,8.0,7
2012-05-13,476.44748,16.9,9.7,1
2012-05-14,534.5674200000001,16.0,9.5,2
2012-05-15,529.0571199999999,17.3,6.9,3
2012-05-16,528.39672,19.2,4.6,4
2012-05-17,476.45288,20.8,6.9,5
2012-05-18,455.27986,19.0,11.3,6
2012-05-19,498.71003,18.0,10.0,7
2012-05-20,536.5611600000001,17.0,8.7,1
2012-05-21,537.76145,18.4,5.6,2
2012-05-22,533.80526,17.3,9.2,3
2012-05-23,559.12923,20.1,12.1,4
2012-05-24,634.2587199999999,12.3,8.1,5
2012-05-25,585.9050500000001,14.1,5.8,6
2012-05-26,505.76907,17.4,10.7,7
2012-05-27,556.81541,17.1,9.6,1
2012-05-28,581.62468,15.7,9.0,2
2012-05-29,597.76485,15.5,10.2,3
2012-05-30,548.32488,17.4,10.3,4
2012-05-31,503.02905,21.3,7.1,5
2012-06-01,497.67482,18.5,9.6,6
2012-06-02,498.30121999999994,18.6,10.0,7
2012-06-03,617.0059200000001,13.7,8.4,1
2012-06-04,648.3565500000001,13.7,7.1,2
2012-06-05,615.17734,15.0,9.7,3
2012-06-06,619.93681,15.2,8.3,4
2012-06-07,633.74855,14.1,5.5,5
2012-06-08,625.13149,14.1,3.3,6
2012-06-09,631.95662,12.7,2.4,7
2012-06-10,614.02056,14.7,2.6,1
2012-06-11,667.4216600000001,15.4,2.5,2
2012-06-12,598.4995799999999,17.9,10.1,3
2012-06-13,564.83174,18.6,11.8,4
2012-06-14,591.08166,16.0,11.1,5
2012-06-15,555.80838,15.5,8.9,6
2012-06-16,559.1521899999999,16.1,7.4,7
2012-06-17,573.86645,14.6,9.0,1
2012-06-18,569.3697199999999,16.1,11.7,2
2012-06-19,560.7920600000001,17.7,11.0,3
2012-06-20,574.94829,18.3,10.2,4
2012-06-21,641.17301,11.5,10.5,5
2012-06-22,657.62791,10.8,6.1,6
2012-06-23,620.0407299999999,13.4,4.5,7
2012-06-24,592.5911,16.1,7.6,1
2012-06-25,592.2835600000001,15.4,10.8,2
2012-06-26,621.92466,15.0,6.6,3
2012-06-27,649.72834,14.9,4.5,4
2012-06-28,600.24243,16.1,8.6,5
2012-06-29,609.9857,14.5,8.9,6
2012-06-30,625.8628299999999,13.6,7.9,7
2012-07-01,646.2061600000001,12.6,3.9,1
2012-07-02,670.19641,13.2,6.6,2
2012-07-03,634.21064,14.4,4.0,3
2012-07-04,622.16544,14.0,6.9,4
2012-07-05,618.96735,15.2,7.3,5
2012-07-06,626.89626,14.8,2.3,6
2012-07-07,606.5196800000001,16.0,5.4,7
2012-07-08,595.34812,17.8,6.0,1
2012-07-09,602.2313,16.2,8.7,2
2012-07-10,589.18934,16.3,10.7,3
2012-07-11,594.53422,16.1,9.7,4
2012-07-12,531.25603,18.7,9.5,5
2012-07-13,574.4936,14.5,11.7,6
2012-07-14,611.4249599999999,13.2,8.1,7
2012-07-15,589.77911,15.0,8.0,1
2012-07-16,589.8561,16.9,9.4,2
2012-07-17,592.63014,16.7,8.5,3
2012-07-18,641.61104,13.1,8.1,4
2012-07-19,610.1296600000001,14.8,6.0,5
2012-07-20,554.58296,15.9,8.3,6
2012-07-21,535.00184,17.1,8.5,7
2012-07-22,586.01861,16.1,6.0,1
2012-07-23,577.54544,17.3,7.9,2
2012-07-24,555.7317099999999,19.0,10.1,3
2012-07-25,629.3929499999999,14.5,11.2,4
2012-07-26,601.3965400000001,14.6,10.0,5
2012-07-27,582.64384,13.8,9.8,6
2012-07-28,545.99663,15.4,8.5,7
2012-07-29,614.57647,13.6,8.9,1
2012-07-30,647.8895,14.5,5.0,2
2012-07-31,653.3779599999999,13.8,7.7,3
2012-08-01,646.50773,15.5,2.2,4
2012-08-02,584.7865300000001,17.6,8.4,5
2012-08-03,556.62258,16.5,8.0,6
2012-08-04,512.17104,16.9,8.8,7
2012-08-05,562.78207,16.4,10.4,1
2012-08-06,587.07653,16.0,6.7,2
2012-08-07,523.7129199999999,20.2,6.9,3
2012-08-08,569.66328,15.7,11.5,4
2012-08-09,590.30037,15.0,7.0,5
2012-08-10,586.1164200000001,14.6,5.4,6
2012-08-11,588.51941,14.2,5.4,7
2012-08-12,606.27064,14.8,4.7,1
2012-08-13,611.91506,17.2,5.4,2
2012-08-14,561.53145,15.7,10.4,3
2012-08-15,593.80231,14.8,8.3,4
2012-08-16,646.05568,15.0,8.9,5
2012-08-17,617.37194,13.2,7.8,6
2012-08-18,565.48567,14.0,6.0,7
2012-08-19,574.4540999999999,16.0,7.7,1
2012-08-20,560.1306,17.8,6.5,2
2012-08-21,579.70655,15.2,11.1,3
2012-08-22,529.00342,21.1,7.1,4
2012-08-23,664.30281,12.4,8.1,5
2012-08-24,592.68769,13.3,6.7,6
2012-08-25,553.66176,15.3,7.5,7
2012-08-26,582.0535600000001,14.6,8.8,1
2012-08-27,550.2371999999999,18.6,5.0,2
2012-08-28,508.69007,18.9,11.0,3
2012-08-29,561.01981,17.4,8.2,4
2012-08-30,592.17351,14.4,8.8,5
2012-08-31,554.3101700000001,14.1,8.6,6
2012-09-01,467.87751000000003,19.3,5.3,7
2012-09-02,408.76206,22.3,10.8,1
2012-09-03,423.34896999999995,22.9,7.7,2
2012-09-04,362.78409999999997,27.0,11.6,3
2012-09-05,467.92802,17.9,11.7,4
2012-09-06,541.869,17.2,11.5,5
2012-09-07,504.53438,15.2,7.5,6
2012-09-08,474.03454,15.5,10.8,7
2012-09-09,457.04845,17.8,8.8,1
2012-09-10,436.40237,22.3,5.6,2
2012-09-11,378.46770000000004,25.2,6.3,3
2012-09-12,487.84114,19.7,11.4,4
2012-09-13,472.98983000000004,16.0,9.7,5
2012-09-14,474.56699,14.7,11.6,6
2012-09-15,425.19426,18.3,11.7,7
2012-09-16,466.33540999999997,17.0,8.2,1
2012-09-17,503.61327,15.5,11.3,2
2012-09-18,474.60561,18.0,5.6,3
2012-09-19,417.84631,22.3,11.8,4
2012-09-20,389.63413,21.2,12.4,5
2012-09-21,368.86915000000005,20.9,11.7,6
2012-09-22,335.47032,27.2,11.7,7
2012-09-23,436.90933,17.1,12.0,1
2012-09-24,474.69471000000004,16.3,7.5,2
2012-09-25,387.26370000000003,22.6,6.4,3
2012-09-26,352.50973999999997,28.2,13.4,4
2012-09-27,345.69804999999997,28.2,10.9,5
2012-09-28,420.60816,17.5,14.1,6
2012-09-29,436.41057,15.0,7.6,7
2012-09-30,434.90852,15.9,8.6,1
2012-10-01,414.19781,18.3,5.7,2
2012-10-02,362.40402,23.2,5.8,3
2012-10-03,346.53229,28.3,9.7,4
2012-10-04,339.98942,29.5,14.5,5
2012-10-05,358.24473,19.8,11.5,6
2012-10-06,357.25915999999995,18.7,12.7,7
2012-10-07,372.11926,18.4,6.8,1
2012-10-08,345.47176,23.6,10.2,2
2012-10-09,356.16575,20.3,9.1,3
2012-10-10,491.74341,15.3,9.1,4
2012-10-11,512.54511,14.2,4.9,5
2012-10-12,399.70401,16.2,6.6,6
2012-10-13,334.78951,20.6,7.7,7
2012-10-14,311.04416,29.1,10.7,1
2012-10-15,324.14532,27.6,16.2,2
2012-10-16,321.96432,20.6,14.4,3
2012-10-17,326.24464,20.4,7.2,4
2012-10-18,316.94244,27.6,13.2,5
2012-10-19,302.02964000000003,22.6,12.0,6
2012-10-20,294.35785,24.4,9.8,7
2012-10-21,332.16171999999995,21.8,10.7,1
2012-10-22,317.42469,25.2,7.8,2
2012-10-23,328.914,31.2,14.6,3
2012-10-24,327.71272,29.2,20.9,4
2012-10-25,332.30048999999997,17.9,12.9,5
2012-10-26,319.15112,18.8,9.9,6
2012-10-27,315.10735999999997,19.4,8.4,7
2012-10-28,318.82441,24.1,7.8,1
2012-10-29,331.98146999999994,30.6,10.7,2
2012-10-30,381.05904,33.9,14.0,3
2012-10-31,326.36611,26.7,17.5,4
2012-11-01,317.05975,17.9,12.9,5
2012-11-02,311.23425,21.6,10.8,6
2012-11-03,311.02536,28.0,14.8,7
2012-11-04,464.44021000000004,35.0,20.1,1
2012-11-05,390.86841,29.8,25.2,2
2012-11-06,307.49496999999997,22.8,14.7,3
2012-11-07,304.10695,23.3,12.8,4
2012-11-08,304.33134,20.2,12.3,5
2012-11-09,294.42187,20.2,11.1,6
2012-11-10,294.52046,26.7,8.0,7
2012-11-11,389.22544,33.7,15.8,1
2012-11-12,308.06784999999996,22.4,16.1,2
2012-11-13,306.28901,22.8,10.6,3
2012-11-14,313.56817,26.9,12.1,4
2012-11-15,305.86258000000004,23.3,14.8,5
2012-11-16,298.58223,22.7,12.5,6
2012-11-17,295.10528999999997,21.9,11.3,7
2012-11-18,314.24757,23.8,10.2,1
2012-11-19,350.67837,30.9,10.5,2
2012-11-20,417.19311,36.5,20.3,3
2012-11-21,302.08360999999996,22.2,14.7,4
2012-11-22,317.54485999999997,27.4,10.1,5
2012-11-23,404.48995,34.0,15.8,6
2012-11-24,437.53141999999997,33.0,19.5,7
2012-11-25,423.54038,32.4,14.4,1
2012-11-26,483.35415,33.4,20.5,2
2012-11-27,514.2604699999999,31.9,19.7,3
2012-11-28,557.32336,35.4,20.5,4
2012-11-29,549.41339,38.0,20.0,5
2012-11-30,512.19636,32.1,20.2,6
2012-12-01,289.60706,23.2,16.8,7
2012-12-02,306.94333,22.4,12.9,1
2012-12-03,299.79611,21.7,12.0,2
2012-12-04,303.67803999999995,19.8,13.0,3
2012-12-05,300.22567,21.8,14.6,4
2012-12-06,327.32463,29.3,10.0,5
2012-12-07,501.23613,36.1,18.0,6
2012-12-08,307.23564,28.7,26.0,7
2012-12-09,298.89869,23.2,12.2,1
2012-12-10,313.20408000000003,27.3,12.6,2
2012-12-11,478.68218,33.8,16.8,3
2012-12-12,719.34064,38.9,25.2,4
2012-12-13,544.92973,37.0,26.4,5
2012-12-14,360.35477000000003,26.8,23.9,6
2012-12-15,304.19513,24.4,17.9,7
2012-12-16,291.34156,21.3,15.6,1
2012-12-17,304.09783000000004,24.4,11.6,2
2012-12-18,466.02229,32.8,13.8,3
2012-12-19,334.94211,30.2,21.5,4
2012-12-20,301.71004999999997,24.4,13.8,5
2012-12-21,330.07946999999996,28.0,12.3,6
2012-12-22,493.75964,34.5,13.7,7
2012-12-23,745.63512,42.0,18.3,1
2012-12-24,313.7921,27.0,18.1,2
2012-12-25,267.32227,25.5,14.4,3
2012-12-26,308.18988,27.8,12.8,4
2012-12-27,297.66578999999996,25.8,13.4,5
2012-12-28,296.65081,26.3,16.9,6
2012-12-29,353.25126,31.0,12.4,7
2012-12-30,377.56128,31.2,14.9,1
2012-12-31,389.03614,31.5,14.2,2
2013-01-01,412.10762,30.8,14.4,3
2013-01-02,512.47623,32.2,14.9,4
2013-01-03,773.0825,40.6,20.8,5
2013-01-04,868.6073299999999,45.0,24.3,6
2013-01-05,499.20918,32.2,20.4,7
2013-01-06,556.49093,34.8,18.6,1
2013-01-07,801.46463,41.2,21.5,2
2013-01-08,420.48735,29.0,20.9,3
2013-01-09,302.92193,25.7,15.5,4
2013-01-10,448.7502,33.9,13.6,5
2013-01-11,510.57088,33.6,20.1,6
2013-01-12,316.6972,24.2,18.4,7
2013-01-13,290.75606,22.1,15.8,1
2013-01-14,300.65054,24.9,12.3,2
2013-01-15,401.64004,30.4,12.4,3
2013-01-16,605.31375,36.9,15.9,4
2013-01-17,855.10509,43.1,20.0,5
2013-01-18,360.13878000000005,26.8,21.2,6
2013-01-19,303.20678000000004,25.6,16.0,7
2013-01-20,391.8439,31.3,15.7,1
2013-01-21,426.91272999999995,30.4,15.8,2
2013-01-22,360.22643,29.1,14.1,3
2013-01-23,404.00376,30.6,15.5,4
2013-01-24,665.67783,38.5,15.8,5
2013-01-25,301.20061,24.8,18.1,6
2013-01-26,280.79022,25.1,13.8,7
2013-01-27,303.15277000000003,26.2,13.8,1
2013-01-28,292.52815000000004,23.1,16.2,2
2013-01-29,293.52666,23.2,13.0,3
2013-01-30,307.53340000000003,25.4,12.7,4
2013-01-31,290.79881,22.4,15.2,5
2013-02-01,287.11209,20.6,11.9,6
2013-02-02,288.25721999999996,23.7,14.1,7
2013-02-03,314.70928000000004,25.4,13.5,1
2013-02-04,356.99147999999997,29.4,13.0,2
2013-02-05,493.3179,34.2,14.5,3
2013-02-06,568.15137,38.4,16.8,4
2013-02-07,341.20671999999996,27.0,18.7,5
2013-02-08,351.14558,28.3,15.8,6
2013-02-09,337.78846999999996,28.0,16.3,7
2013-02-10,324.36202000000003,26.3,17.1,1
2013-02-11,338.98459,28.3,15.5,2
2013-02-12,391.07332,31.2,14.9,3
2013-02-13,517.65821,33.8,17.2,4
2013-02-14,576.9016,34.3,18.5,5
2013-02-15,641.76307,36.0,23.2,6
2013-02-16,699.89602,37.1,23.0,7
2013-02-17,814.35677,39.2,27.3,1
2013-02-18,827.08154,40.5,26.2,2
2013-02-19,348.9695,26.6,17.9,3
2013-02-20,342.88521999999995,28.4,15.2,4
2013-02-21,443.12291,32.1,15.8,5
2013-02-22,523.59949,33.8,20.8,6
2013-02-23,680.10166,35.6,23.0,7
2013-02-24,672.3205300000001,38.2,25.6,1
2013-02-25,390.17801000000003,28.7,19.5,2
2013-02-26,539.18921,33.4,17.9,3
2013-02-27,315.54307,21.5,20.4,4
2013-02-28,295.92574,22.7,14.8,5
2013-03-01,298.84896000000003,26.9,13.7,6
2013-03-02,346.14279,30.8,15.5,7
2013-03-03,460.97475,32.5,16.6,1
2013-03-04,623.23725,35.0,23.0,2
2013-03-05,675.03953,34.9,22.8,3
2013-03-06,676.52195,34.1,23.6,4
2013-03-07,634.2285899999999,36.5,24.6,5
2013-03-08,687.02662,36.2,25.9,6
2013-03-09,584.41536,33.7,24.8,7
2013-03-10,645.1310100000001,34.5,21.6,1
2013-03-11,794.4424399999999,38.4,22.0,2
2013-03-12,836.52526,38.2,26.1,3
2013-03-13,315.73447999999996,23.7,19.1,4
2013-03-14,322.40762,24.6,17.1,5
2013-03-15,312.08312,25.6,13.8,6
2013-03-16,293.93635,23.8,17.4,7
2013-03-17,313.8775,21.9,13.3,1
2013-03-18,313.08335,22.6,13.2,2
2013-03-19,328.02777000000003,28.9,14.8,3
2013-03-20,377.64596,32.9,18.5,4
2013-03-21,308.09609,22.1,19.0,5
2013-03-22,299.8523,19.8,16.4,6
2013-03-23,299.94684,25.1,14.6,7
2013-03-24,324.06489,26.2,15.3,1
2013-03-25,323.17187,25.0,15.7,2
2013-03-26,501.50029,35.9,15.6,3
2013-03-27,337.01959999999997,26.7,23.6,4
2013-03-28,300.7163,21.6,15.3,5
2013-03-29,298.6449,21.6,11.1,6
2013-03-30,304.97228,20.5,13.9,7
2013-03-31,290.52326,21.0,13.0,1
2013-04-01,323.23538,21.7,15.2,2
2013-04-02,327.88396,22.1,15.8,3
2013-04-03,325.66684000000004,22.0,14.4,4
2013-04-04,321.26278,23.1,13.3,5
2013-04-05,310.01911,26.9,10.3,6
2013-04-06,319.6973,30.3,11.2,7
2013-04-07,356.21221999999995,29.4,14.1,1
2013-04-08,357.25192,27.0,12.8,2
2013-04-09,358.50831,26.7,12.0,3
2013-04-10,355.65515999999997,27.6,10.6,4
2013-04-11,353.03957,30.2,14.4,5
2013-04-12,362.64764,32.1,19.0,6
2013-04-13,346.23573,27.8,19.8,7
2013-04-14,340.4068,23.3,15.2,1
2013-04-15,358.13883000000004,23.1,15.3,2
2013-04-16,359.78451,21.8,10.6,3
2013-04-17,350.03075,22.6,11.1,4
2013-04-18,350.6514,22.3,13.3,5
2013-04-19,354.02163,20.4,11.6,6
2013-04-20,347.24422,21.8,9.1,7
2013-04-21,416.78159000000005,17.4,10.9,1
2013-04-22,395.20986,21.0,10.8,2
2013-04-23,397.23758000000004,18.3,11.9,3
2013-04-24,363.21121999999997,20.9,11.8,4
2013-04-25,358.81909,21.9,13.2,5
2013-04-26,342.40419,23.5,12.9,6
2013-04-27,337.94751,27.0,14.5,7
2013-04-28,366.62538,21.8,16.6,1
2013-04-29,391.74619,18.8,15.0,2
2013-04-30,384.32674,20.3,13.3,3
2013-05-01,392.71371000000005,20.4,8.4,4
2013-05-02,386.83858000000004,21.2,8.8,5
2013-05-03,346.92022,25.5,14.1,6
2013-05-04,370.01160999999996,19.5,14.8,7
2013-05-05,413.36208,20.2,12.3,1
2013-05-06,405.64772,21.6,13.7,2
2013-05-07,360.20954,27.3,10.8,3
2013-05-08,359.08578,31.1,16.3,4
2013-05-09,355.88515,29.8,19.6,5
2013-05-10,344.09952000000004,28.9,20.9,6
2013-05-11,338.54169,25.2,20.6,7
2013-05-12,361.09542999999996,20.2,15.4,1
2013-05-13,461.55174,15.8,8.5,2
2013-05-14,453.42525,16.1,10.4,3
2013-05-15,438.37838,18.2,12.3,4
2013-05-16,430.89532,17.5,10.7,5
2013-05-17,436.2403,17.3,7.8,6
2013-05-18,448.71912,17.5,7.0,7
2013-05-19,438.74957,19.7,8.0,1
2013-05-20,418.51586,21.8,13.9,2
2013-05-21,426.62190000000004,19.5,13.5,3
2013-05-22,484.56435,15.2,11.8,4
2013-05-23,453.43354999999997,18.7,8.6,5
2013-05-24,469.73213,16.2,6.7,6
2013-05-25,436.52845,17.5,12.0,7
2013-05-26,452.72443,18.5,11.5,1
2013-05-27,486.92788,18.0,11.3,2
2013-05-28,487.70297,18.6,9.7,3
2013-05-29,435.32405,22.1,10.7,4
2013-05-30,385.49823,23.3,14.2,5
2013-05-31,435.33274,17.3,15.6,6
2013-06-01,462.56597,16.0,14.6,7
2013-06-02,484.8777,16.5,10.8,1
2013-06-03,496.19104999999996,17.1,8.5,2
2013-06-04,507.35656,16.2,10.9,3
2013-06-05,548.3956,15.1,11.0,4
2013-06-06,474.50653000000005,18.4,12.1,5
2013-06-07,477.46540999999996,16.1,10.4,6
2013-06-08,449.2235,18.1,7.2,7
2013-06-09,449.93112,17.8,10.7,1
2013-06-10,451.29057,20.0,11.1,2
2013-06-11,506.08314,16.1,10.7,3
2013-06-12,533.55825,16.0,12.3,4
2013-06-13,522.73729,15.3,10.6,5
2013-06-14,520.24418,15.5,8.1,6
2013-06-15,523.9376599999999,15.0,6.3,7
2013-06-16,586.55725,15.3,5.5,1
2013-06-17,589.0443100000001,15.2,6.2,2
2013-06-18,601.69074,15.8,4.7,3
2013-06-19,597.86999,17.0,3.6,4
2013-06-20,590.39296,16.2,4.1,5
2013-06-21,579.1858599999999,14.4,8.5,6
